datetime,irradiance_Wm-2,panel_temp_C,pv_power_mw
2018-07-17 08:30:00+00:00,410.79,22.48,1.74
2018-07-17 09:00:00+00:00,578.26,29.66,2.35
2018-07-17 09:30:00+00:00,656.81,33.34,2.68
2018-07-17 10:00:00+00:00,849.54,35.81,3.41
2018-07-17 10:30:00+00:00,902.02,35.67,3.35
2018-07-17 11:00:00+00:00,852.38,35.53,3.28
2018-07-17 11:30:00+00:00,669.81,32.22,2.8
2018-07-17 12:00:00+00:00,553.05,34.55,2.31
2018-07-17 12:30:00+00:00,618.79,33.27,2.63
2018-07-17 13:00:00+00:00,640.65,33.36,2.73
2018-07-17 13:30:00+00:00,691.74,33.29,2.9
2018-07-17 14:00:00+00:00,911.18,37.34,3.39
2018-07-17 14:30:00+00:00,702.1,32.63,2.96
2018-07-17 15:00:00+00:00,787.76,35.51,3.32
2018-07-17 15:30:00+00:00,485.27,31.78,2.1
2018-07-17 16:00:00+00:00,425.2,27.21,1.84
2018-07-17 16:30:00+00:00,439.38,29.88,1.9
2018-07-17 17:00:00+00:00,225.4,24.67,0.99
2018-07-17 17:30:00+00:00,151.11,21.81,0.64
2018-07-17 18:00:00+00:00,76.46,19.49,0.31
2018-07-17 18:30:00+00:00,46.07,17.91,0.18
2018-07-17 19:00:00+00:00,30.96,17.05,0.11
2018-07-17 19:30:00+00:00,12.1,15.96,0.04
2018-07-17 20:00:00+00:00,2.71,15.41,0.0
2018-07-17 20:30:00+00:00,0.0,15.14,0.0
2018-07-17 21:00:00+00:00,0.0,14.9,0.0
2018-07-17 21:30:00+00:00,0.0,14.54,0.0
2018-07-17 22:00:00+00:00,0.0,14.35,0.0
2018-07-17 22:30:00+00:00,0.0,13.5,0.0
2018-07-17 23:00:00+00:00,0.0,12.08,0.0
2018-07-17 23:30:00+00:00,0.0,11.9,0.0
2018-07-18 00:00:00+00:00,0.0,12.89,0.0
2018-07-18 00:30:00+00:00,0.0,12.82,0.0
2018-07-18 01:00:00+00:00,0.0,13.09,0.0
2018-07-18 01:30:00+00:00,0.0,13.34,0.0
2018-07-18 02:00:00+00:00,0.0,13.66,0.0
2018-07-18 02:30:00+00:00,0.0,14.01,0.0
2018-07-18 03:00:00+00:00,0.0,13.83,0.0
2018-07-18 03:30:00+00:00,0.0,13.75,0.0
2018-07-18 04:00:00+00:00,0.0,14.0,0.0
2018-07-18 04:30:00+00:00,3.5,13.94,0.01
2018-07-18 05:00:00+00:00,19.33,14.16,0.07
2018-07-18 05:30:00+00:00,45.76,15.07,0.18
2018-07-18 06:00:00+00:00,67.11,16.83,0.27
2018-07-18 06:30:00+00:00,124.92,18.4,0.53
2018-07-18 07:00:00+00:00,135.49,20.29,0.58
2018-07-18 07:30:00+00:00,147.63,19.84,0.64
2018-07-18 08:00:00+00:00,94.96,18.04,0.43
2018-07-18 08:30:00+00:00,150.94,18.05,0.67
2018-07-18 09:00:00+00:00,225.01,21.61,0.99
2018-07-18 09:30:00+00:00,357.17,25.4,1.55
2018-07-18 10:00:00+00:00,318.85,25.3,1.41
2018-07-18 10:30:00+00:00,250.91,22.94,1.13
2018-07-18 11:00:00+00:00,290.03,21.06,1.33
2018-07-18 11:30:00+00:00,427.58,25.79,1.9
2018-07-18 12:00:00+00:00,497.38,31.28,2.18
2018-07-18 12:30:00+00:00,575.89,33.57,2.46
2018-07-18 13:00:00+00:00,522.05,33.55,2.22
2018-07-18 13:30:00+00:00,467.4,31.09,2.02
2018-07-18 14:00:00+00:00,520.32,32.2,2.22
2018-07-18 14:30:00+00:00,521.07,33.05,2.23
2018-07-18 15:00:00+00:00,530.84,34.7,2.27
2018-07-18 15:30:00+00:00,422.77,30.8,1.81
2018-07-18 16:00:00+00:00,330.57,30.3,1.43
2018-07-18 16:30:00+00:00,335.92,31.92,1.5
2018-07-18 17:00:00+00:00,266.01,27.23,1.16
2018-07-18 17:30:00+00:00,257.46,24.83,1.07
2018-07-18 18:00:00+00:00,172.98,24.38,0.69
2018-07-18 18:30:00+00:00,101.69,21.4,0.4
2018-07-18 19:00:00+00:00,49.23,19.61,0.19
2018-07-18 19:30:00+00:00,14.07,16.15,0.05
2018-07-18 20:00:00+00:00,2.26,14.05,0.01
2018-07-18 20:30:00+00:00,0.0,14.27,0.0
2018-07-18 21:00:00+00:00,0.0,13.56,0.0
2018-07-18 21:30:00+00:00,0.0,13.24,0.0
2018-07-18 22:00:00+00:00,0.0,12.75,0.0
2018-07-18 22:30:00+00:00,0.0,11.76,0.0
2018-07-18 23:00:00+00:00,0.0,11.63,0.0
2018-07-18 23:30:00+00:00,0.0,11.38,0.0
2018-07-19 00:00:00+00:00,0.0,11.23,0.0
2018-07-19 00:30:00+00:00,0.0,11.48,0.0
2018-07-19 01:00:00+00:00,0.0,10.98,0.0
2018-07-19 01:30:00+00:00,0.0,10.6,0.0
2018-07-19 02:00:00+00:00,0.0,10.61,0.0
2018-07-19 02:30:00+00:00,0.0,10.43,0.0
2018-07-19 03:00:00+00:00,0.0,10.19,0.0
2018-07-19 03:30:00+00:00,0.0,10.2,0.0
2018-07-19 04:00:00+00:00,0.04,10.36,0.0
2018-07-19 04:30:00+00:00,8.63,10.37,0.02
2018-07-19 05:00:00+00:00,28.85,10.37,0.1
2018-07-19 05:30:00+00:00,59.09,10.73,0.23
2018-07-19 06:00:00+00:00,135.8,12.35,0.52
2018-07-19 06:30:00+00:00,196.37,15.29,0.75
2018-07-19 07:00:00+00:00,286.14,19.2,1.16
2018-07-19 07:30:00+00:00,202.05,20.89,0.85
2018-07-19 08:00:00+00:00,326.42,22.49,1.34
2018-07-19 08:30:00+00:00,540.43,27.13,2.2
2018-07-19 09:00:00+00:00,636.64,36.17,2.81
2018-07-19 09:30:00+00:00,775.76,35.16,3.17
2018-07-19 10:00:00+00:00,857.26,41.3,3.35
2018-07-19 10:30:00+00:00,915.73,42.7,3.62
2018-07-19 11:00:00+00:00,963.34,42.24,3.76
2018-07-19 11:30:00+00:00,993.79,44.68,3.79
2018-07-19 12:00:00+00:00,1006.12,43.63,3.8
2018-07-19 12:30:00+00:00,989.86,42.33,3.74
2018-07-19 13:00:00+00:00,985.35,41.73,3.8
2018-07-19 13:30:00+00:00,949.73,40.02,3.79
2018-07-19 14:00:00+00:00,891.08,39.18,3.68
2018-07-19 14:30:00+00:00,830.21,37.9,3.49
2018-07-19 15:00:00+00:00,758.58,36.97,3.22
2018-07-19 15:30:00+00:00,673.47,35.68,2.88
2018-07-19 16:00:00+00:00,575.61,33.43,2.49
2018-07-19 16:30:00+00:00,456.33,31.1,1.98
2018-07-19 17:00:00+00:00,260.69,27.69,1.03
2018-07-19 17:30:00+00:00,226.28,23.7,0.94
2018-07-19 18:00:00+00:00,198.18,24.83,0.8
2018-07-19 18:30:00+00:00,102.02,22.54,0.39
2018-07-19 19:00:00+00:00,49.54,19.19,0.18
2018-07-19 19:30:00+00:00,21.26,17.3,0.08
2018-07-19 20:00:00+00:00,2.62,15.42,0.01
2018-07-19 20:30:00+00:00,0.0,14.54,0.0
2018-07-19 21:00:00+00:00,0.0,13.76,0.0
2018-07-19 21:30:00+00:00,0.0,13.02,0.0
2018-07-19 22:00:00+00:00,0.0,12.41,0.0
2018-07-19 22:30:00+00:00,0.0,12.25,0.0
2018-07-19 23:00:00+00:00,0.0,12.01,0.0
2018-07-19 23:30:00+00:00,0.0,11.52,0.0
2018-07-20 00:00:00+00:00,0.0,11.51,0.0
2018-07-20 00:30:00+00:00,0.0,11.62,0.0
2018-07-20 01:00:00+00:00,0.0,11.74,0.0
2018-07-20 01:30:00+00:00,0.0,11.21,0.0
2018-07-20 02:00:00+00:00,0.0,11.12,0.0
2018-07-20 02:30:00+00:00,0.0,11.01,0.0
2018-07-20 03:00:00+00:00,0.0,10.98,0.0
2018-07-20 03:30:00+00:00,0.0,11.15,0.0
2018-07-20 04:00:00+00:00,0.21,11.2,0.0
2018-07-20 04:30:00+00:00,9.6,11.2,0.03
2018-07-20 05:00:00+00:00,29.6,11.34,0.1
2018-07-20 05:30:00+00:00,61.37,12.56,0.19
2018-07-20 06:00:00+00:00,126.63,14.01,0.36
2018-07-20 06:30:00+00:00,223.53,16.19,0.73
2018-07-20 07:00:00+00:00,344.96,19.43,1.28
2018-07-20 07:30:00+00:00,451.01,22.66,1.76
2018-07-20 08:00:00+00:00,351.0,22.39,1.42
2018-07-20 08:30:00+00:00,351.08,21.09,1.45
2018-07-20 09:00:00+00:00,624.92,23.51,2.51
2018-07-20 09:30:00+00:00,814.02,30.81,3.32
2018-07-20 10:00:00+00:00,903.9,34.22,3.6
2018-07-20 10:30:00+00:00,987.93,39.4,3.76
2018-07-20 11:00:00+00:00,937.67,41.98,3.54
2018-07-20 11:30:00+00:00,982.31,37.46,3.61
2018-07-20 12:00:00+00:00,1035.7,41.24,3.63
2018-07-20 12:30:00+00:00,1049.55,41.68,3.78
2018-07-20 13:00:00+00:00,1010.96,39.18,3.78
2018-07-20 13:30:00+00:00,970.61,39.06,3.73
2018-07-20 14:00:00+00:00,873.7,38.26,3.48
2018-07-20 14:30:00+00:00,858.65,37.57,3.54
2018-07-20 15:00:00+00:00,640.7,36.02,2.77
2018-07-20 15:30:00+00:00,666.81,33.98,2.84
2018-07-20 16:00:00+00:00,477.55,31.27,2.12
2018-07-20 16:30:00+00:00,381.29,27.03,1.67
2018-07-20 17:00:00+00:00,392.35,31.23,1.65
2018-07-20 17:30:00+00:00,173.64,23.94,0.78
2018-07-20 18:00:00+00:00,135.97,22.47,0.57
2018-07-20 18:30:00+00:00,76.66,20.92,0.31
2018-07-20 19:00:00+00:00,33.07,18.85,0.12
2018-07-20 19:30:00+00:00,8.82,17.69,0.02
2018-07-20 20:00:00+00:00,0.73,16.81,0.0
2018-07-20 20:30:00+00:00,0.0,15.49,0.0
2018-07-20 21:00:00+00:00,0.0,15.32,0.0
2018-07-20 21:30:00+00:00,0.0,16.04,0.0
2018-07-20 22:00:00+00:00,0.0,16.3,0.0
2018-07-20 22:30:00+00:00,0.0,15.86,0.0
2018-07-20 23:00:00+00:00,0.0,15.41,0.0
2018-07-20 23:30:00+00:00,0.0,15.22,0.0
2018-07-21 00:00:00+00:00,0.0,15.31,0.0
2018-07-21 00:30:00+00:00,0.0,15.36,0.0
2018-07-21 01:00:00+00:00,0.0,15.33,0.0
2018-07-21 01:30:00+00:00,0.0,15.23,0.0
2018-07-21 02:00:00+00:00,0.0,15.17,0.0
2018-07-21 02:30:00+00:00,0.0,15.23,0.0
2018-07-21 03:00:00+00:00,0.0,14.4,0.0
2018-07-21 03:30:00+00:00,0.0,14.43,0.0
2018-07-21 04:00:00+00:00,0.45,14.49,0.0
2018-07-21 04:30:00+00:00,3.49,14.93,0.0
2018-07-21 05:00:00+00:00,26.56,15.22,0.1
2018-07-21 05:30:00+00:00,38.42,15.54,0.15
2018-07-21 06:00:00+00:00,33.78,14.98,0.13
2018-07-21 06:30:00+00:00,62.19,15.54,0.27
2018-07-21 07:00:00+00:00,137.68,16.93,0.59
2018-07-21 07:30:00+00:00,104.38,17.39,0.49
2018-07-21 08:00:00+00:00,159.52,17.97,0.72
2018-07-21 08:30:00+00:00,293.85,22.98,1.29
2018-07-21 09:00:00+00:00,376.82,26.78,1.63
2018-07-21 09:30:00+00:00,361.01,25.12,1.88
2018-07-21 10:00:00+00:00,514.41,31.58,2.21
2018-07-21 10:30:00+00:00,383.58,32.03,1.63
2018-07-21 11:00:00+00:00,519.98,28.64,2.15
2018-07-21 11:30:00+00:00,807.92,41.51,3.05
2018-07-21 12:00:00+00:00,659.63,36.67,2.53
2018-07-21 12:30:00+00:00,1049.33,44.3,3.62
2018-07-21 13:00:00+00:00,675.39,46.32,2.7
2018-07-21 13:30:00+00:00,631.18,32.75,2.53
2018-07-21 14:00:00+00:00,251.09,31.91,1.1
2018-07-21 14:30:00+00:00,150.91,22.2,0.67
2018-07-21 15:00:00+00:00,174.32,21.82,0.77
2018-07-21 15:30:00+00:00,350.27,26.79,1.52
2018-07-21 16:00:00+00:00,359.87,29.57,1.58
2018-07-21 16:30:00+00:00,262.86,27.12,1.15
2018-07-21 17:00:00+00:00,118.12,24.24,0.51
2018-07-21 17:30:00+00:00,59.94,20.8,0.24
2018-07-21 18:00:00+00:00,84.43,19.21,0.36
2018-07-21 18:30:00+00:00,75.65,20.41,0.3
2018-07-21 19:00:00+00:00,22.95,19.03,0.08
2018-07-21 19:30:00+00:00,9.29,17.14,0.03
2018-07-21 20:00:00+00:00,1.86,16.01,0.0
2018-07-21 20:30:00+00:00,0.0,14.26,0.0
2018-07-21 21:00:00+00:00,0.0,14.23,0.0
2018-07-21 21:30:00+00:00,0.0,14.83,0.0
2018-07-21 22:00:00+00:00,0.0,15.14,0.0
2018-07-21 22:30:00+00:00,0.0,15.46,0.0
2018-07-21 23:00:00+00:00,0.0,15.49,0.0
2018-07-21 23:30:00+00:00,0.0,15.15,0.0
2018-07-22 00:00:00+00:00,0.0,14.72,0.0
2018-07-22 00:30:00+00:00,0.0,14.47,0.0
2018-07-22 01:00:00+00:00,0.0,15.05,0.0
2018-07-22 01:30:00+00:00,0.0,14.74,0.0
2018-07-22 02:00:00+00:00,0.0,14.64,0.0
2018-07-22 02:30:00+00:00,0.0,14.92,0.0
2018-07-22 03:00:00+00:00,0.0,14.9,0.0
2018-07-22 03:30:00+00:00,0.0,14.71,0.0
2018-07-22 04:00:00+00:00,0.23,14.19,0.0
2018-07-22 04:30:00+00:00,7.93,13.94,0.02
2018-07-22 05:00:00+00:00,22.74,13.4,0.07
2018-07-22 05:30:00+00:00,49.48,14.16,0.12
2018-07-22 06:00:00+00:00,120.93,15.19,0.29
2018-07-22 06:30:00+00:00,187.66,17.88,0.63
2018-07-22 07:00:00+00:00,239.7,20.49,0.86
2018-07-22 07:30:00+00:00,334.0,24.36,1.32
2018-07-22 08:00:00+00:00,330.37,24.79,1.38
2018-07-22 08:30:00+00:00,526.01,27.35,2.17
2018-07-22 09:00:00+00:00,705.19,32.57,2.86
2018-07-22 09:30:00+00:00,818.07,41.58,3.23
2018-07-22 10:00:00+00:00,797.33,38.19,3.22
2018-07-22 10:30:00+00:00,940.01,41.38,3.74
2018-07-22 11:00:00+00:00,972.47,41.57,3.79
2018-07-22 11:30:00+00:00,982.32,42.22,3.8
2018-07-22 12:00:00+00:00,997.72,41.26,3.8
2018-07-22 12:30:00+00:00,994.39,41.68,3.8
2018-07-22 13:00:00+00:00,976.99,40.91,3.8
2018-07-22 13:30:00+00:00,942.65,40.46,3.79
2018-07-22 14:00:00+00:00,892.3,41.35,3.7
2018-07-22 14:30:00+00:00,828.82,39.82,3.49
2018-07-22 15:00:00+00:00,755.15,38.62,3.21
2018-07-22 15:30:00+00:00,671.33,36.62,2.9
2018-07-22 16:00:00+00:00,438.96,34.46,1.81
2018-07-22 16:30:00+00:00,293.4,27.33,1.26
2018-07-22 17:00:00+00:00,392.82,29.71,1.68
2018-07-22 17:30:00+00:00,272.99,29.76,1.16
2018-07-22 18:00:00+00:00,177.04,26.17,0.69
2018-07-22 18:30:00+00:00,92.66,24.19,0.31
2018-07-22 19:00:00+00:00,37.85,21.64,0.11
2018-07-22 19:30:00+00:00,16.06,20.21,0.04
2018-07-22 20:00:00+00:00,1.57,18.56,0.0
2018-07-22 20:30:00+00:00,0.0,17.2,0.0
2018-07-22 21:00:00+00:00,0.0,16.31,0.0
2018-07-22 21:30:00+00:00,0.0,15.93,0.0
2018-07-22 22:00:00+00:00,0.0,15.49,0.0
2018-07-22 22:30:00+00:00,0.0,15.19,0.0
2018-07-22 23:00:00+00:00,0.0,15.06,0.0
2018-07-22 23:30:00+00:00,0.0,15.03,0.0
2018-07-23 00:00:00+00:00,0.0,14.86,0.0
2018-07-23 00:30:00+00:00,0.0,14.64,0.0
2018-07-23 01:00:00+00:00,0.0,14.38,0.0
2018-07-23 01:30:00+00:00,0.0,14.61,0.0
2018-07-23 02:00:00+00:00,0.0,14.91,0.0
2018-07-23 02:30:00+00:00,0.0,15.43,0.0
2018-07-23 03:00:00+00:00,0.0,14.77,0.0
2018-07-23 03:30:00+00:00,0.0,14.86,0.0
2018-07-23 04:00:00+00:00,0.2,14.5,0.0
2018-07-23 04:30:00+00:00,7.55,14.93,0.02
2018-07-23 05:00:00+00:00,19.76,15.81,0.06
2018-07-23 05:30:00+00:00,42.82,16.49,0.17
2018-07-23 06:00:00+00:00,64.91,17.46,0.26
2018-07-23 06:30:00+00:00,72.48,18.57,0.3
2018-07-23 07:00:00+00:00,104.49,18.87,0.45
2018-07-23 07:30:00+00:00,137.42,20.63,0.59
2018-07-23 08:00:00+00:00,154.83,21.78,0.68
2018-07-23 08:30:00+00:00,127.05,21.0,0.55
2018-07-23 09:00:00+00:00,208.12,21.56,0.92
2018-07-23 09:30:00+00:00,174.38,21.3,0.81
2018-07-23 10:00:00+00:00,274.02,20.6,1.23
2018-07-23 10:30:00+00:00,340.35,27.0,1.49
2018-07-23 11:00:00+00:00,407.29,29.11,1.77
2018-07-23 11:30:00+00:00,753.26,33.58,2.86
2018-07-23 12:00:00+00:00,1022.89,44.19,3.81
2018-07-23 12:30:00+00:00,1019.25,44.01,3.8
2018-07-23 13:00:00+00:00,993.46,43.5,3.8
2018-07-23 13:30:00+00:00,952.19,42.47,3.79
2018-07-23 14:00:00+00:00,887.85,41.97,3.65
2018-07-23 14:30:00+00:00,833.03,41.38,3.5
2018-07-23 15:00:00+00:00,760.61,39.51,3.26
2018-07-23 15:30:00+00:00,674.54,37.3,2.94
2018-07-23 16:00:00+00:00,580.89,34.83,2.56
2018-07-23 16:30:00+00:00,481.72,32.36,2.15
2018-07-23 17:00:00+00:00,381.28,30.31,1.68
2018-07-23 17:30:00+00:00,279.08,27.27,1.19
2018-07-23 18:00:00+00:00,182.34,24.41,0.71
2018-07-23 18:30:00+00:00,93.33,22.39,0.31
2018-07-23 19:00:00+00:00,37.72,18.73,0.1
2018-07-23 19:30:00+00:00,15.47,16.81,0.04
2018-07-23 20:00:00+00:00,1.28,14.98,0.0
2018-07-23 20:30:00+00:00,0.0,14.25,0.0
2018-07-23 21:00:00+00:00,0.0,14.12,0.0
2018-07-23 21:30:00+00:00,0.0,14.07,0.0
2018-07-23 22:00:00+00:00,0.0,14.0,0.0
2018-07-23 22:30:00+00:00,0.0,13.58,0.0
2018-07-23 23:00:00+00:00,0.0,13.49,0.0
2018-07-23 23:30:00+00:00,0.0,13.44,0.0
2018-07-24 00:00:00+00:00,0.0,12.91,0.0
2018-07-24 00:30:00+00:00,0.0,12.87,0.0
2018-07-24 01:00:00+00:00,0.0,12.11,0.0
2018-07-24 01:30:00+00:00,0.0,12.13,0.0
2018-07-24 02:00:00+00:00,0.0,12.13,0.0
2018-07-24 02:30:00+00:00,0.0,11.89,0.0
2018-07-24 03:00:00+00:00,0.0,11.48,0.0
2018-07-24 03:30:00+00:00,0.0,11.54,0.0
2018-07-24 04:00:00+00:00,0.1,13.44,0.0
2018-07-24 04:30:00+00:00,6.27,13.79,0.01
2018-07-24 05:00:00+00:00,24.0,13.77,0.08
2018-07-24 05:30:00+00:00,54.33,14.11,0.2
2018-07-24 06:00:00+00:00,97.22,14.78,0.36
2018-07-24 06:30:00+00:00,158.04,17.72,0.6
2018-07-24 07:00:00+00:00,266.23,20.01,1.01
2018-07-24 07:30:00+00:00,441.08,22.67,1.64
2018-07-24 08:00:00+00:00,468.07,29.44,1.89
2018-07-24 08:30:00+00:00,458.32,30.59,1.93
2018-07-24 09:00:00+00:00,554.03,28.8,2.2
2018-07-24 09:30:00+00:00,414.85,35.67,1.68
2018-07-24 10:00:00+00:00,777.35,30.43,3.06
2018-07-24 10:30:00+00:00,880.16,40.63,3.14
2018-07-24 11:00:00+00:00,964.52,40.43,3.72
2018-07-24 11:30:00+00:00,997.95,42.22,3.8
2018-07-24 12:00:00+00:00,1009.08,41.26,3.8
2018-07-24 12:30:00+00:00,1002.65,42.07,3.8
2018-07-24 13:00:00+00:00,981.71,41.76,3.8
2018-07-24 13:30:00+00:00,953.72,40.28,3.79
2018-07-24 14:00:00+00:00,906.14,40.1,3.71
2018-07-24 14:30:00+00:00,761.98,35.79,3.21
2018-07-24 15:00:00+00:00,706.26,35.2,3.04
2018-07-24 15:30:00+00:00,695.1,37.2,2.99
2018-07-24 16:00:00+00:00,468.01,33.1,1.89
2018-07-24 16:30:00+00:00,374.28,24.83,0.83
2018-07-24 17:00:00+00:00,470.38,32.89,1.0
2018-07-24 17:30:00+00:00,292.17,29.16,0.69
2018-07-24 18:00:00+00:00,176.92,27.44,0.35
2018-07-24 18:30:00+00:00,63.1,24.07,0.11
2018-07-24 19:00:00+00:00,21.41,17.94,0.05
2018-07-24 19:30:00+00:00,8.37,16.86,0.02
2018-07-24 20:00:00+00:00,0.49,15.96,0.0
2018-07-24 20:30:00+00:00,0.0,15.26,0.0
2018-07-24 21:00:00+00:00,0.0,14.73,0.0
2018-07-24 21:30:00+00:00,0.0,14.01,0.0
2018-07-24 22:00:00+00:00,0.0,13.32,0.0
2018-07-24 22:30:00+00:00,0.0,12.98,0.0
2018-07-24 23:00:00+00:00,0.0,12.24,0.0
2018-07-24 23:30:00+00:00,0.0,11.75,0.0
2018-07-25 00:00:00+00:00,0.0,11.53,0.0
2018-07-25 00:30:00+00:00,0.0,11.17,0.0
2018-07-25 01:00:00+00:00,0.0,10.92,0.0
2018-07-25 01:30:00+00:00,0.0,10.35,0.0
2018-07-25 02:00:00+00:00,0.0,10.23,0.0
2018-07-25 02:30:00+00:00,0.0,10.18,0.0
2018-07-25 03:00:00+00:00,0.0,9.87,0.0
2018-07-25 03:30:00+00:00,0.0,9.83,0.0
2018-07-25 04:00:00+00:00,0.05,9.69,0.0
2018-07-25 04:30:00+00:00,7.08,9.76,0.02
2018-07-25 05:00:00+00:00,24.43,10.02,0.07
2018-07-25 05:30:00+00:00,52.28,11.08,0.15
2018-07-25 06:00:00+00:00,127.76,12.43,0.35
2018-07-25 06:30:00+00:00,221.27,14.18,0.71
2018-07-25 07:00:00+00:00,313.66,17.57,1.15
2018-07-25 07:30:00+00:00,414.04,22.86,1.61
2018-07-25 08:00:00+00:00,517.95,26.42,2.08
2018-07-25 08:30:00+00:00,594.75,29.15,2.42
2018-07-25 09:00:00+00:00,705.51,31.25,2.86
2018-07-25 09:30:00+00:00,750.04,34.58,3.06
2018-07-25 10:00:00+00:00,863.0,36.4,3.34
2018-07-25 10:30:00+00:00,731.38,39.82,3.02
2018-07-25 11:00:00+00:00,985.22,40.55,3.67
2018-07-25 11:30:00+00:00,949.14,44.41,3.44
2018-07-25 12:00:00+00:00,1030.5,42.77,3.69
2018-07-25 12:30:00+00:00,1008.05,41.92,3.79
2018-07-25 13:00:00+00:00,989.25,42.56,3.79
2018-07-25 13:30:00+00:00,958.1,42.35,3.79
2018-07-25 14:00:00+00:00,911.69,40.96,3.73
2018-07-25 14:30:00+00:00,847.67,37.89,3.54
2018-07-25 15:00:00+00:00,769.04,38.82,3.29
2018-07-25 15:30:00+00:00,682.54,36.0,2.97
2018-07-25 16:00:00+00:00,583.99,33.67,2.57
2018-07-25 16:30:00+00:00,483.98,31.63,2.14
2018-07-25 17:00:00+00:00,381.6,29.45,1.67
2018-07-25 17:30:00+00:00,258.13,25.67,1.1
2018-07-25 18:00:00+00:00,176.25,23.73,0.69
2018-07-25 18:30:00+00:00,94.46,22.02,0.33
2018-07-25 19:00:00+00:00,40.39,19.01,0.13
2018-07-25 19:30:00+00:00,15.89,17.14,0.05
2018-07-25 20:00:00+00:00,0.61,14.94,0.0
2018-07-25 20:30:00+00:00,0.0,14.19,0.0
2018-07-25 21:00:00+00:00,0.0,14.49,0.0
2018-07-25 21:30:00+00:00,0.0,13.7,0.0
2018-07-25 22:00:00+00:00,0.0,13.0,0.0
2018-07-25 22:30:00+00:00,0.0,12.28,0.0
2018-07-25 23:00:00+00:00,0.0,11.79,0.0
2018-07-25 23:30:00+00:00,0.0,11.43,0.0
2018-07-26 00:00:00+00:00,0.0,11.09,0.0
2018-07-26 00:30:00+00:00,0.0,10.99,0.0
2018-07-26 01:00:00+00:00,0.0,10.59,0.0
2018-07-26 01:30:00+00:00,0.0,10.13,0.0
2018-07-26 02:00:00+00:00,0.0,10.02,0.0
2018-07-26 02:30:00+00:00,0.0,10.09,0.0
2018-07-26 03:00:00+00:00,0.0,9.92,0.0
2018-07-26 03:30:00+00:00,0.0,9.31,0.0
2018-07-26 04:00:00+00:00,0.0,8.91,0.0
2018-07-26 04:30:00+00:00,4.04,8.9,0.01
2018-07-26 05:00:00+00:00,19.17,9.3,0.06
2018-07-26 05:30:00+00:00,47.86,11.52,0.13
2018-07-26 06:00:00+00:00,111.41,13.29,0.3
2018-07-26 06:30:00+00:00,205.17,15.82,0.64
2018-07-26 07:00:00+00:00,304.59,19.77,1.1
2018-07-26 07:30:00+00:00,411.57,24.23,1.59
2018-07-26 08:00:00+00:00,425.18,29.28,1.67
2018-07-26 08:30:00+00:00,423.55,29.3,1.71
2018-07-26 09:00:00+00:00,459.15,32.37,1.94
2018-07-26 09:30:00+00:00,559.38,33.57,2.2
2018-07-26 10:00:00+00:00,748.13,34.97,2.96
2018-07-26 10:30:00+00:00,907.77,42.13,3.54
2018-07-26 11:00:00+00:00,729.03,40.81,2.88
2018-07-26 11:30:00+00:00,733.07,38.96,2.94
2018-07-26 12:00:00+00:00,934.84,40.85,3.45
2018-07-26 12:30:00+00:00,773.14,43.07,2.98
2018-07-26 13:00:00+00:00,972.2,43.89,3.68
2018-07-26 13:30:00+00:00,829.72,42.77,3.32
2018-07-26 14:00:00+00:00,635.22,41.24,2.61
2018-07-26 14:30:00+00:00,828.01,39.81,3.31
2018-07-26 15:00:00+00:00,512.79,37.14,2.16
2018-07-26 15:30:00+00:00,604.9,31.96,2.6
2018-07-26 16:00:00+00:00,590.37,36.75,2.56
2018-07-26 16:30:00+00:00,482.08,34.18,2.13
2018-07-26 17:00:00+00:00,374.59,31.41,1.63
2018-07-26 17:30:00+00:00,271.47,28.3,1.14
2018-07-26 18:00:00+00:00,170.75,25.12,0.66
2018-07-26 18:30:00+00:00,87.7,22.81,0.3
2018-07-26 19:00:00+00:00,32.1,19.59,0.11
2018-07-26 19:30:00+00:00,5.72,16.16,0.02
2018-07-26 20:00:00+00:00,0.05,14.5,0.0
2018-07-26 20:30:00+00:00,0.0,13.76,0.0
2018-07-26 21:00:00+00:00,0.0,13.74,0.0
2018-07-26 21:30:00+00:00,0.0,13.76,0.0
2018-07-26 22:00:00+00:00,0.0,13.83,0.0
2018-07-26 22:30:00+00:00,0.0,12.93,0.0
2018-07-26 23:00:00+00:00,0.0,13.0,0.0
2018-07-26 23:30:00+00:00,0.0,13.55,0.0
2018-07-27 00:00:00+00:00,0.0,14.62,0.0
2018-07-27 00:30:00+00:00,0.0,14.19,0.0
2018-07-27 01:00:00+00:00,0.0,15.1,0.0
2018-07-27 01:30:00+00:00,0.0,15.81,0.0
2018-07-27 02:00:00+00:00,0.0,16.38,0.0
2018-07-27 02:30:00+00:00,0.0,16.52,0.0
2018-07-27 03:00:00+00:00,0.0,16.57,0.0
2018-07-27 03:30:00+00:00,0.0,16.87,0.0
2018-07-27 04:00:00+00:00,0.0,16.87,0.0
2018-07-27 04:30:00+00:00,3.82,16.88,0.0
2018-07-27 05:00:00+00:00,13.92,17.27,0.04
2018-07-27 05:30:00+00:00,19.35,17.34,0.07
2018-07-27 06:00:00+00:00,49.32,17.76,0.2
2018-07-27 06:30:00+00:00,34.37,17.49,0.14
2018-07-27 07:00:00+00:00,49.33,17.42,0.21
2018-07-27 07:30:00+00:00,76.44,17.13,0.35
2018-07-27 08:00:00+00:00,110.93,17.28,0.51
2018-07-27 08:30:00+00:00,184.0,19.86,0.84
