datetime,irradiance_Wm-2,panel_temp_C,pv_power_mw
2018-01-04 04:30:00+00:00,0.0,10.67,0.0
2018-01-04 05:00:00+00:00,0.0,10.61,0.0
2018-01-04 05:30:00+00:00,0.0,10.7,0.0
2018-01-04 06:00:00+00:00,0.0,10.77,0.0
2018-01-04 06:30:00+00:00,0.0,10.7,0.0
2018-01-04 07:00:00+00:00,0.0,10.52,0.0
2018-01-04 07:30:00+00:00,0.0,10.41,0.0
2018-01-04 08:00:00+00:00,0.68,10.24,0.0
2018-01-04 08:30:00+00:00,8.18,10.5,0.02
2018-01-04 09:00:00+00:00,23.79,10.73,0.09
2018-01-04 09:30:00+00:00,26.03,10.74,0.09
2018-01-04 10:00:00+00:00,59.1,10.85,0.24
2018-01-04 10:30:00+00:00,97.63,11.06,0.43
2018-01-04 11:00:00+00:00,115.32,10.9,0.51
2018-01-04 11:30:00+00:00,114.05,10.99,0.51
2018-01-04 12:00:00+00:00,57.72,10.29,0.24
2018-01-04 12:30:00+00:00,113.47,9.59,0.46
2018-01-04 13:00:00+00:00,179.24,11.21,0.71
2018-01-04 13:30:00+00:00,274.04,12.96,1.08
2018-01-04 14:00:00+00:00,184.0,12.26,0.73
2018-01-04 14:30:00+00:00,103.42,9.47,0.37
2018-01-04 15:00:00+00:00,137.45,10.25,0.41
2018-01-04 15:30:00+00:00,111.71,11.7,0.3
2018-01-04 16:00:00+00:00,3.64,8.35,0.01
2018-01-04 16:30:00+00:00,0.13,7.5,0.0
2018-01-04 17:00:00+00:00,0.0,7.05,0.0
2018-01-04 17:30:00+00:00,0.0,7.55,0.0
2018-01-04 18:00:00+00:00,0.0,7.04,0.0
2018-01-04 18:30:00+00:00,0.0,7.2,0.0
2018-01-04 19:00:00+00:00,0.0,7.24,0.0
2018-01-04 19:30:00+00:00,0.0,8.13,0.0
2018-01-04 20:00:00+00:00,0.0,7.37,0.0
2018-01-04 20:30:00+00:00,0.0,7.04,0.0
2018-01-04 21:00:00+00:00,0.0,6.71,0.0
2018-01-04 21:30:00+00:00,0.0,5.48,0.0
2018-01-04 22:00:00+00:00,0.0,5.74,0.0
2018-01-04 22:30:00+00:00,0.0,6.6,0.0
2018-01-04 23:00:00+00:00,0.0,7.3,0.0
2018-01-04 23:30:00+00:00,0.0,6.11,0.0
2018-01-05 00:00:00+00:00,0.0,6.89,0.0
2018-01-05 00:30:00+00:00,0.0,6.67,0.0
2018-01-05 01:00:00+00:00,0.0,6.99,0.0
2018-01-05 01:30:00+00:00,0.0,7.44,0.0
2018-01-05 02:00:00+00:00,0.0,7.32,0.0
2018-01-05 02:30:00+00:00,0.0,7.41,0.0
2018-01-05 03:00:00+00:00,0.0,7.19,0.0
2018-01-05 03:30:00+00:00,0.0,6.9,0.0
2018-01-05 04:00:00+00:00,0.0,6.67,0.0
2018-01-05 04:30:00+00:00,0.12,5.0,0.0
2018-01-05 05:00:00+00:00,0.0,4.99,0.0
2018-01-05 05:30:00+00:00,0.0,5.35,0.0
2018-01-05 06:00:00+00:00,0.0,5.43,0.0
2018-01-05 06:30:00+00:00,0.0,3.39,0.0
2018-01-05 07:00:00+00:00,0.0,4.71,0.0
2018-01-05 07:30:00+00:00,0.0,4.75,0.0
2018-01-05 08:00:00+00:00,1.71,4.98,0.0
2018-01-05 08:30:00+00:00,18.95,5.76,0.06
2018-01-05 09:00:00+00:00,52.98,6.48,0.19
2018-01-05 09:30:00+00:00,210.17,5.07,0.56
2018-01-05 10:00:00+00:00,221.01,12.36,0.68
2018-01-05 10:30:00+00:00,44.51,5.92,0.19
2018-01-05 11:00:00+00:00,396.87,6.56,1.28
2018-01-05 11:30:00+00:00,139.48,9.67,0.63
2018-01-05 12:00:00+00:00,291.67,8.39,1.14
2018-01-05 12:30:00+00:00,289.39,14.63,1.24
2018-01-05 13:00:00+00:00,64.46,10.06,0.29
2018-01-05 13:30:00+00:00,5.97,5.06,0.02
2018-01-05 14:00:00+00:00,118.08,5.16,0.53
2018-01-05 14:30:00+00:00,71.74,5.96,0.32
2018-01-05 15:00:00+00:00,42.3,4.79,0.17
2018-01-05 15:30:00+00:00,89.06,6.09,0.31
2018-01-05 16:00:00+00:00,18.44,6.38,0.03
2018-01-05 16:30:00+00:00,0.0,3.61,0.0
2018-01-05 17:00:00+00:00,0.0,0.52,0.0
2018-01-05 17:30:00+00:00,0.0,0.04,0.0
2018-01-05 18:00:00+00:00,0.0,1.04,0.0
2018-01-05 18:30:00+00:00,0.0,0.73,0.0
2018-01-05 19:00:00+00:00,0.0,0.47,0.0
2018-01-05 19:30:00+00:00,0.0,0.49,0.0
2018-01-05 20:00:00+00:00,0.0,0.44,0.0
2018-01-05 20:30:00+00:00,0.0,-0.6,0.0
2018-01-05 21:00:00+00:00,0.0,-0.2,0.0
2018-01-05 21:30:00+00:00,0.0,-0.97,0.0
2018-01-05 22:00:00+00:00,0.0,-0.87,0.0
2018-01-05 22:30:00+00:00,0.0,-0.94,0.0
2018-01-05 23:00:00+00:00,0.0,-1.46,0.0
2018-01-05 23:30:00+00:00,0.0,-1.41,0.0
2018-01-06 00:00:00+00:00,0.0,-2.3,0.0
2018-01-06 00:30:00+00:00,0.0,-2.31,0.0
2018-01-06 01:00:00+00:00,0.0,-2.25,0.0
2018-01-06 01:30:00+00:00,0.0,-2.32,0.0
2018-01-06 02:00:00+00:00,0.0,-1.89,0.0
2018-01-06 02:30:00+00:00,0.0,-2.19,0.0
2018-01-06 03:00:00+00:00,0.0,-1.41,0.0
2018-01-06 03:30:00+00:00,0.0,-0.92,0.0
2018-01-06 04:00:00+00:00,0.0,-1.69,0.0
2018-01-06 04:30:00+00:00,0.0,-1.14,0.0
2018-01-06 05:00:00+00:00,0.0,-0.77,0.0
2018-01-06 05:30:00+00:00,0.0,-0.7,0.0
2018-01-06 06:00:00+00:00,0.0,-1.49,0.0
2018-01-06 06:30:00+00:00,0.0,-0.88,0.0
2018-01-06 07:00:00+00:00,0.0,-1.18,0.0
2018-01-06 07:30:00+00:00,0.0,-0.57,0.0
2018-01-06 08:00:00+00:00,2.76,-0.45,0.01
2018-01-06 08:30:00+00:00,35.48,-0.39,0.07
2018-01-06 09:00:00+00:00,172.87,0.0,0.31
2018-01-06 09:30:00+00:00,317.86,3.02,0.63
2018-01-06 10:00:00+00:00,393.0,5.36,0.97
2018-01-06 10:30:00+00:00,453.68,7.46,1.25
2018-01-06 11:00:00+00:00,500.71,8.78,1.54
2018-01-06 11:30:00+00:00,502.12,10.38,1.69
2018-01-06 12:00:00+00:00,562.01,9.9,1.98
2018-01-06 12:30:00+00:00,561.32,11.49,2.0
2018-01-06 13:00:00+00:00,467.88,10.27,1.63
2018-01-06 13:30:00+00:00,465.34,10.04,1.63
2018-01-06 14:00:00+00:00,289.69,6.22,1.0
2018-01-06 14:30:00+00:00,332.65,6.89,1.02
2018-01-06 15:00:00+00:00,260.32,5.89,0.67
2018-01-06 15:30:00+00:00,159.56,5.16,0.32
2018-01-06 16:00:00+00:00,40.74,3.03,0.06
2018-01-06 16:30:00+00:00,0.59,1.4,0.0
2018-01-06 17:00:00+00:00,0.0,1.59,0.0
2018-01-06 17:30:00+00:00,0.0,1.8,0.0
2018-01-06 18:00:00+00:00,0.0,1.64,0.0
2018-01-06 18:30:00+00:00,0.0,1.83,0.0
2018-01-06 19:00:00+00:00,0.0,2.2,0.0
2018-01-06 19:30:00+00:00,0.0,2.99,0.0
2018-01-06 20:00:00+00:00,0.0,2.46,0.0
2018-01-06 20:30:00+00:00,0.0,2.85,0.0
2018-01-06 21:00:00+00:00,0.0,3.22,0.0
2018-01-06 21:30:00+00:00,0.0,2.84,0.0
2018-01-06 22:00:00+00:00,0.0,1.93,0.0
2018-01-06 22:30:00+00:00,0.0,1.55,0.0
2018-01-06 23:00:00+00:00,0.0,1.71,0.0
2018-01-06 23:30:00+00:00,0.0,1.55,0.0
2018-01-07 00:00:00+00:00,0.0,1.34,0.0
2018-01-07 00:30:00+00:00,0.0,1.15,0.0
2018-01-07 01:00:00+00:00,0.0,1.07,0.0
2018-01-07 01:30:00+00:00,0.0,0.86,0.0
2018-01-07 02:00:00+00:00,0.0,0.61,0.0
2018-01-07 02:30:00+00:00,0.0,0.52,0.0
2018-01-07 03:00:00+00:00,0.0,0.38,0.0
2018-01-07 03:30:00+00:00,0.0,0.26,0.0
2018-01-07 04:00:00+00:00,0.0,0.1,0.0
2018-01-07 04:30:00+00:00,0.0,-0.04,0.0
2018-01-07 05:00:00+00:00,0.0,0.04,0.0
2018-01-07 05:30:00+00:00,0.0,-0.04,0.0
2018-01-07 06:00:00+00:00,0.0,-0.04,0.0
2018-01-07 06:30:00+00:00,0.0,-0.07,0.0
2018-01-07 07:00:00+00:00,0.0,-0.02,0.0
2018-01-07 07:30:00+00:00,0.0,-0.21,0.0
2018-01-07 08:00:00+00:00,3.09,-0.27,0.01
2018-01-07 08:30:00+00:00,36.26,-0.18,0.06
2018-01-07 09:00:00+00:00,179.12,0.19,0.31
2018-01-07 09:30:00+00:00,327.36,2.87,0.66
2018-01-07 10:00:00+00:00,412.04,4.45,1.01
2018-01-07 10:30:00+00:00,452.4,5.92,1.25
2018-01-07 11:00:00+00:00,531.56,7.16,1.65
2018-01-07 11:30:00+00:00,560.03,7.95,1.89
2018-01-07 12:00:00+00:00,574.34,8.26,2.02
2018-01-07 12:30:00+00:00,426.26,7.01,1.56
2018-01-07 13:00:00+00:00,465.42,7.75,1.67
2018-01-07 13:30:00+00:00,455.15,7.47,1.61
2018-01-07 14:00:00+00:00,446.3,8.08,1.52
2018-01-07 14:30:00+00:00,365.91,7.48,1.15
2018-01-07 15:00:00+00:00,271.93,6.15,0.71
2018-01-07 15:30:00+00:00,156.63,4.63,0.29
2018-01-07 16:00:00+00:00,30.03,2.58,0.05
2018-01-07 16:30:00+00:00,0.67,1.12,0.0
2018-01-07 17:00:00+00:00,0.0,0.87,0.0
2018-01-07 17:30:00+00:00,0.0,0.85,0.0
2018-01-07 18:00:00+00:00,0.0,0.98,0.0
2018-01-07 18:30:00+00:00,0.0,0.77,0.0
2018-01-07 19:00:00+00:00,0.0,0.72,0.0
2018-01-07 19:30:00+00:00,0.0,0.89,0.0
2018-01-07 20:00:00+00:00,0.0,0.95,0.0
2018-01-07 20:30:00+00:00,0.0,1.06,0.0
2018-01-07 21:00:00+00:00,0.0,1.38,0.0
2018-01-07 21:30:00+00:00,0.0,0.88,0.0
2018-01-07 22:00:00+00:00,0.0,0.93,0.0
2018-01-07 22:30:00+00:00,0.0,0.51,0.0
2018-01-07 23:00:00+00:00,0.0,0.44,0.0
2018-01-07 23:30:00+00:00,0.0,0.25,0.0
2018-01-08 00:00:00+00:00,0.0,0.44,0.0
2018-01-08 00:30:00+00:00,0.0,0.67,0.0
2018-01-08 01:00:00+00:00,0.0,0.78,0.0
2018-01-08 01:30:00+00:00,0.0,0.76,0.0
2018-01-08 02:00:00+00:00,0.0,1.03,0.0
2018-01-08 02:30:00+00:00,0.0,0.95,0.0
2018-01-08 03:00:00+00:00,0.0,1.0,0.0
2018-01-08 03:30:00+00:00,0.0,1.1,0.0
2018-01-08 04:00:00+00:00,0.0,1.19,0.0
2018-01-08 04:30:00+00:00,0.0,1.36,0.0
2018-01-08 05:00:00+00:00,0.0,1.4,0.0
2018-01-08 05:30:00+00:00,0.0,1.49,0.0
2018-01-08 06:00:00+00:00,0.0,1.58,0.0
2018-01-08 06:30:00+00:00,0.0,1.61,0.0
2018-01-08 07:00:00+00:00,0.0,1.76,0.0
2018-01-08 07:30:00+00:00,0.0,2.0,0.0
2018-01-08 08:00:00+00:00,0.39,2.1,0.0
2018-01-08 08:30:00+00:00,3.37,2.36,0.0
2018-01-08 09:00:00+00:00,10.18,2.67,0.03
2018-01-08 09:30:00+00:00,18.45,3.44,0.06
2018-01-08 10:00:00+00:00,21.18,3.71,0.07
2018-01-08 10:30:00+00:00,27.05,3.74,0.1
2018-01-08 11:00:00+00:00,28.69,3.85,0.11
2018-01-08 11:30:00+00:00,39.26,4.07,0.16
2018-01-08 12:00:00+00:00,25.08,3.91,0.11
2018-01-08 12:30:00+00:00,31.43,3.9,0.15
2018-01-08 13:00:00+00:00,23.21,3.92,0.11
2018-01-08 13:30:00+00:00,25.56,3.82,0.13
2018-01-08 14:00:00+00:00,29.57,3.9,0.15
2018-01-08 14:30:00+00:00,22.23,3.75,0.11
2018-01-08 15:00:00+00:00,14.89,3.55,0.06
2018-01-08 15:30:00+00:00,6.33,3.37,0.02
2018-01-08 16:00:00+00:00,2.63,3.22,0.0
2018-01-08 16:30:00+00:00,0.09,3.2,0.0
2018-01-08 17:00:00+00:00,0.0,3.2,0.0
2018-01-08 17:30:00+00:00,0.0,3.3,0.0
2018-01-08 18:00:00+00:00,0.0,3.6,0.0
2018-01-08 18:30:00+00:00,0.0,3.78,0.0
2018-01-08 19:00:00+00:00,0.0,3.81,0.0
2018-01-08 19:30:00+00:00,0.0,4.04,0.0
2018-01-08 20:00:00+00:00,0.0,4.01,0.0
2018-01-08 20:30:00+00:00,0.0,4.19,0.0
2018-01-08 21:00:00+00:00,0.0,4.35,0.0
2018-01-08 21:30:00+00:00,0.0,4.53,0.0
2018-01-08 22:00:00+00:00,0.0,4.55,0.0
2018-01-08 22:30:00+00:00,0.0,4.6,0.0
2018-01-08 23:00:00+00:00,0.0,4.88,0.0
2018-01-08 23:30:00+00:00,0.0,4.99,0.0
2018-01-09 00:00:00+00:00,0.0,5.1,0.0
2018-01-09 00:30:00+00:00,0.0,5.16,0.0
2018-01-09 01:00:00+00:00,0.0,5.46,0.0
2018-01-09 01:30:00+00:00,0.0,5.68,0.0
2018-01-09 02:00:00+00:00,0.0,5.99,0.0
2018-01-09 02:30:00+00:00,0.0,6.1,0.0
2018-01-09 03:00:00+00:00,0.0,5.85,0.0
2018-01-09 03:30:00+00:00,0.0,5.44,0.0
2018-01-09 04:00:00+00:00,0.0,5.25,0.0
2018-01-09 04:30:00+00:00,0.0,5.21,0.0
2018-01-09 05:00:00+00:00,0.0,5.3,0.0
2018-01-09 05:30:00+00:00,0.0,5.36,0.0
2018-01-09 06:00:00+00:00,0.0,5.58,0.0
2018-01-09 06:30:00+00:00,0.0,5.82,0.0
2018-01-09 07:00:00+00:00,0.0,5.75,0.0
2018-01-09 07:30:00+00:00,0.0,6.06,0.0
2018-01-09 08:00:00+00:00,0.12,6.26,0.0
2018-01-09 08:30:00+00:00,3.37,6.37,0.01
2018-01-09 09:00:00+00:00,16.44,6.66,0.07
2018-01-09 09:30:00+00:00,24.31,6.9,0.11
2018-01-09 10:00:00+00:00,30.32,7.32,0.15
2018-01-09 10:30:00+00:00,34.98,7.75,0.17
2018-01-09 11:00:00+00:00,22.91,7.5,0.11
2018-01-09 11:30:00+00:00,29.89,7.7,0.14
2018-01-09 12:00:00+00:00,115.89,9.26,0.61
2018-01-09 12:30:00+00:00,35.76,9.13,0.18
2018-01-09 13:00:00+00:00,21.01,8.02,0.1
2018-01-09 13:30:00+00:00,42.52,8.7,0.22
2018-01-09 14:00:00+00:00,16.54,8.53,0.07
2018-01-09 14:30:00+00:00,9.03,7.84,0.04
2018-01-09 15:00:00+00:00,5.24,7.8,0.02
2018-01-09 15:30:00+00:00,2.99,7.98,0.01
2018-01-09 16:00:00+00:00,0.47,8.02,0.0
2018-01-09 16:30:00+00:00,0.0,8.17,0.0
2018-01-09 17:00:00+00:00,0.0,8.45,0.0
2018-01-09 17:30:00+00:00,0.0,8.5,0.0
2018-01-09 18:00:00+00:00,0.0,8.49,0.0
2018-01-09 18:30:00+00:00,0.0,8.53,0.0
2018-01-09 19:00:00+00:00,0.0,8.18,0.0
2018-01-09 19:30:00+00:00,0.0,8.1,0.0
2018-01-09 20:00:00+00:00,0.0,7.68,0.0
2018-01-09 20:30:00+00:00,0.0,7.37,0.0
2018-01-09 21:00:00+00:00,0.0,6.7,0.0
2018-01-09 21:30:00+00:00,0.0,5.97,0.0
2018-01-09 22:00:00+00:00,0.0,6.73,0.0
2018-01-09 22:30:00+00:00,0.0,6.19,0.0
2018-01-09 23:00:00+00:00,0.0,5.79,0.0
2018-01-09 23:30:00+00:00,0.0,5.37,0.0
2018-01-10 00:00:00+00:00,0.0,5.07,0.0
2018-01-10 00:30:00+00:00,0.0,4.85,0.0
2018-01-10 01:00:00+00:00,0.0,4.73,0.0
2018-01-10 01:30:00+00:00,0.0,4.82,0.0
2018-01-10 02:00:00+00:00,0.0,4.37,0.0
2018-01-10 02:30:00+00:00,0.0,3.31,0.0
2018-01-10 03:00:00+00:00,0.0,2.99,0.0
2018-01-10 03:30:00+00:00,0.0,3.02,0.0
2018-01-10 04:00:00+00:00,0.0,3.46,0.0
2018-01-10 04:30:00+00:00,0.0,3.4,0.0
2018-01-10 05:00:00+00:00,0.0,2.68,0.0
2018-01-10 05:30:00+00:00,0.0,2.05,0.0
2018-01-10 06:00:00+00:00,0.0,1.77,0.0
2018-01-10 06:30:00+00:00,0.0,2.6,0.0
2018-01-10 07:00:00+00:00,0.0,2.03,0.0
2018-01-10 07:30:00+00:00,0.0,2.14,0.0
2018-01-10 08:00:00+00:00,4.75,0.67,0.01
2018-01-10 08:30:00+00:00,55.58,1.99,0.1
2018-01-10 09:00:00+00:00,194.44,2.39,0.34
2018-01-10 09:30:00+00:00,318.71,5.85,0.7
2018-01-10 10:00:00+00:00,390.62,10.17,1.0
2018-01-10 10:30:00+00:00,424.47,15.04,1.34
2018-01-10 11:00:00+00:00,420.45,13.85,1.61
2018-01-10 11:30:00+00:00,471.97,20.72,1.93
2018-01-10 12:00:00+00:00,510.25,21.41,2.04
2018-01-10 12:30:00+00:00,556.77,21.13,2.08
2018-01-10 13:00:00+00:00,568.76,21.45,1.95
2018-01-10 13:30:00+00:00,397.72,18.22,1.44
2018-01-10 14:00:00+00:00,463.91,18.27,1.56
2018-01-10 14:30:00+00:00,195.0,15.58,0.64
2018-01-10 15:00:00+00:00,102.53,9.28,0.34
2018-01-10 15:30:00+00:00,48.02,8.29,0.16
2018-01-10 16:00:00+00:00,9.16,5.91,0.03
2018-01-10 16:30:00+00:00,0.08,4.68,0.0
2018-01-10 17:00:00+00:00,0.0,4.08,0.0
2018-01-10 17:30:00+00:00,0.0,4.23,0.0
2018-01-10 18:00:00+00:00,0.0,4.1,0.0
2018-01-10 18:30:00+00:00,0.0,4.19,0.0
2018-01-10 19:00:00+00:00,0.0,3.91,0.0
2018-01-10 19:30:00+00:00,0.0,3.68,0.0
2018-01-10 20:00:00+00:00,0.0,3.9,0.0
2018-01-10 20:30:00+00:00,0.0,3.91,0.0
2018-01-10 21:00:00+00:00,0.0,4.36,0.0
2018-01-10 21:30:00+00:00,0.0,4.19,0.0
2018-01-10 22:00:00+00:00,0.0,4.11,0.0
2018-01-10 22:30:00+00:00,0.0,4.15,0.0
2018-01-10 23:00:00+00:00,0.0,3.74,0.0
2018-01-10 23:30:00+00:00,0.0,4.04,0.0
2018-01-11 00:00:00+00:00,0.0,3.98,0.0
2018-01-11 00:30:00+00:00,0.0,4.53,0.0
2018-01-11 01:00:00+00:00,0.0,4.51,0.0
2018-01-11 01:30:00+00:00,0.0,4.42,0.0
2018-01-11 02:00:00+00:00,0.0,4.39,0.0
2018-01-11 02:30:00+00:00,0.0,4.14,0.0
2018-01-11 03:00:00+00:00,0.0,4.26,0.0
2018-01-11 03:30:00+00:00,0.0,4.44,0.0
2018-01-11 04:00:00+00:00,0.0,4.13,0.0
2018-01-11 04:30:00+00:00,0.0,3.86,0.0
2018-01-11 05:00:00+00:00,0.0,3.48,0.0
2018-01-11 05:30:00+00:00,0.0,2.99,0.0
2018-01-11 06:00:00+00:00,0.0,3.05,0.0
2018-01-11 06:30:00+00:00,0.0,2.8,0.0
2018-01-11 07:00:00+00:00,0.0,2.37,0.0
2018-01-11 07:30:00+00:00,0.0,2.21,0.0
2018-01-11 08:00:00+00:00,4.03,2.07,0.01
2018-01-11 08:30:00+00:00,66.11,1.87,0.08
2018-01-11 09:00:00+00:00,215.68,2.22,0.35
2018-01-11 09:30:00+00:00,337.33,5.93,0.7
2018-01-11 10:00:00+00:00,402.23,7.98,1.05
2018-01-11 10:30:00+00:00,440.91,10.98,1.4
2018-01-11 11:00:00+00:00,455.27,14.69,1.75
2018-01-11 11:30:00+00:00,474.91,17.67,1.99
2018-01-11 12:00:00+00:00,537.42,19.11,2.2
2018-01-11 12:30:00+00:00,556.76,20.48,2.13
2018-01-11 13:00:00+00:00,543.28,19.07,1.95
2018-01-11 13:30:00+00:00,527.39,19.03,1.84
2018-01-11 14:00:00+00:00,467.35,19.05,1.57
2018-01-11 14:30:00+00:00,384.73,17.62,1.22
2018-01-11 15:00:00+00:00,295.25,12.72,0.81
2018-01-11 15:30:00+00:00,189.23,10.08,0.37
2018-01-11 16:00:00+00:00,74.22,6.51,0.09
2018-01-11 16:30:00+00:00,1.22,2.54,0.0
2018-01-11 17:00:00+00:00,0.0,1.43,0.0
2018-01-11 17:30:00+00:00,0.0,0.84,0.0
2018-01-11 18:00:00+00:00,0.0,0.93,0.0
2018-01-11 18:30:00+00:00,0.0,-0.3,0.0
2018-01-11 19:00:00+00:00,0.0,0.15,0.0
2018-01-11 19:30:00+00:00,0.0,0.11,0.0
2018-01-11 20:00:00+00:00,0.0,-0.33,0.0
2018-01-11 20:30:00+00:00,0.0,-0.44,0.0
2018-01-11 21:00:00+00:00,0.0,-1.0,0.0
2018-01-11 21:30:00+00:00,0.0,-1.51,0.0
2018-01-11 22:00:00+00:00,0.0,-1.59,0.0
2018-01-11 22:30:00+00:00,0.0,-1.43,0.0
2018-01-11 23:00:00+00:00,0.0,-2.26,0.0
2018-01-11 23:30:00+00:00,0.0,-2.59,0.0
2018-01-12 00:00:00+00:00,0.0,-1.73,0.0
2018-01-12 00:30:00+00:00,0.0,-1.81,0.0
2018-01-12 01:00:00+00:00,0.0,-1.63,0.0
2018-01-12 01:30:00+00:00,0.0,-1.45,0.0
2018-01-12 02:00:00+00:00,0.0,-1.13,0.0
2018-01-12 02:30:00+00:00,0.0,-2.02,0.0
2018-01-12 03:00:00+00:00,0.36,-0.16,0.0
2018-01-12 03:30:00+00:00,0.0,1.64,0.0
2018-01-12 04:00:00+00:00,0.0,0.62,0.0
2018-01-12 04:30:00+00:00,0.0,0.5,0.0
2018-01-12 05:00:00+00:00,0.0,0.66,0.0
2018-01-12 05:30:00+00:00,0.0,0.52,0.0
2018-01-12 06:00:00+00:00,0.0,0.18,0.0
2018-01-12 06:30:00+00:00,0.0,0.28,0.0
2018-01-12 07:00:00+00:00,0.0,-0.16,0.0
2018-01-12 07:30:00+00:00,1.16,1.04,0.0
2018-01-12 08:00:00+00:00,11.81,1.41,0.04
2018-01-12 08:30:00+00:00,28.83,1.85,0.11
2018-01-12 09:00:00+00:00,54.21,3.29,0.23
2018-01-12 09:30:00+00:00,201.63,5.04,0.7
2018-01-12 10:00:00+00:00,106.7,6.32,0.43
2018-01-12 10:30:00+00:00,92.32,6.57,0.4
2018-01-12 11:00:00+00:00,77.34,6.98,0.34
2018-01-12 11:30:00+00:00,139.77,7.12,0.64
2018-01-12 12:00:00+00:00,207.72,8.34,0.93
2018-01-12 12:30:00+00:00,99.52,9.29,0.45
2018-01-12 13:00:00+00:00,41.06,8.16,0.18
2018-01-12 13:30:00+00:00,30.52,7.86,0.13
2018-01-12 14:00:00+00:00,51.55,7.77,0.22
2018-01-12 14:30:00+00:00,92.21,8.24,0.41
2018-01-12 15:00:00+00:00,50.15,7.63,0.22
2018-01-12 15:30:00+00:00,32.46,7.23,0.13
2018-01-12 16:00:00+00:00,13.44,5.95,0.05
2018-01-12 16:30:00+00:00,0.42,5.45,0.0
2018-01-12 17:00:00+00:00,0.0,5.32,0.0
2018-01-12 17:30:00+00:00,0.0,4.94,0.0
2018-01-12 18:00:00+00:00,0.0,5.6,0.0
2018-01-12 18:30:00+00:00,0.0,5.33,0.0
2018-01-12 19:00:00+00:00,0.0,5.81,0.0
2018-01-12 19:30:00+00:00,0.0,6.34,0.0
2018-01-12 20:00:00+00:00,0.0,6.28,0.0
2018-01-12 20:30:00+00:00,0.0,6.13,0.0
2018-01-12 21:00:00+00:00,0.0,6.23,0.0
2018-01-12 21:30:00+00:00,0.0,6.33,0.0
2018-01-12 22:00:00+00:00,0.0,5.99,0.0
2018-01-12 22:30:00+00:00,0.0,5.76,0.0
2018-01-12 23:00:00+00:00,0.0,5.56,0.0
2018-01-12 23:30:00+00:00,0.0,5.53,0.0
2018-01-13 00:00:00+00:00,0.0,5.52,0.0
2018-01-13 00:30:00+00:00,0.0,5.39,0.0
2018-01-13 01:00:00+00:00,0.0,5.32,0.0
2018-01-13 01:30:00+00:00,0.0,5.38,0.0
2018-01-13 02:00:00+00:00,0.0,5.52,0.0
2018-01-13 02:30:00+00:00,0.0,5.52,0.0
2018-01-13 03:00:00+00:00,0.0,5.5,0.0
2018-01-13 03:30:00+00:00,0.0,5.6,0.0
2018-01-13 04:00:00+00:00,0.0,5.58,0.0
2018-01-13 04:30:00+00:00,0.0,5.68,0.0
2018-01-13 05:00:00+00:00,0.0,5.77,0.0
2018-01-13 05:30:00+00:00,0.0,5.8,0.0
2018-01-13 06:00:00+00:00,0.0,5.9,0.0
2018-01-13 06:30:00+00:00,0.0,5.99,0.0
2018-01-13 07:00:00+00:00,0.0,6.24,0.0
2018-01-13 07:30:00+00:00,0.0,6.52,0.0
2018-01-13 08:00:00+00:00,0.14,6.63,0.0
2018-01-13 08:30:00+00:00,1.19,6.53,0.0
2018-01-13 09:00:00+00:00,4.09,6.43,0.01
2018-01-13 09:30:00+00:00,12.04,6.5,0.04
2018-01-13 10:00:00+00:00,15.32,6.66,0.06
2018-01-13 10:30:00+00:00,18.26,6.65,0.07
2018-01-13 11:00:00+00:00,20.21,6.6,0.08
2018-01-13 11:30:00+00:00,32.07,6.64,0.14
2018-01-13 12:00:00+00:00,47.42,6.76,0.22
2018-01-13 12:30:00+00:00,35.63,6.9,0.15
2018-01-13 13:00:00+00:00,43.54,7.0,0.19
2018-01-13 13:30:00+00:00,37.91,6.6,0.17
2018-01-13 14:00:00+00:00,38.35,6.6,0.17
2018-01-13 14:30:00+00:00,42.29,6.57,0.19
2018-01-13 15:00:00+00:00,36.01,6.82,0.15
2018-01-13 15:30:00+00:00,15.08,7.0,0.05
2018-01-13 16:00:00+00:00,7.71,6.6,0.02
2018-01-13 16:30:00+00:00,0.37,6.73,0.0
2018-01-13 17:00:00+00:00,0.0,6.65,0.0
2018-01-13 17:30:00+00:00,0.0,6.69,0.0
2018-01-13 18:00:00+00:00,0.0,6.47,0.0
2018-01-13 18:30:00+00:00,0.0,6.4,0.0
2018-01-13 19:00:00+00:00,0.0,6.39,0.0
2018-01-13 19:30:00+00:00,0.0,6.28,0.0
2018-01-13 20:00:00+00:00,0.0,6.3,0.0
2018-01-13 20:30:00+00:00,0.0,6.03,0.0
2018-01-13 21:00:00+00:00,0.0,6.16,0.0
2018-01-13 21:30:00+00:00,0.0,6.07,0.0
2018-01-13 22:00:00+00:00,0.0,6.01,0.0
2018-01-13 22:30:00+00:00,0.0,5.86,0.0
2018-01-13 23:00:00+00:00,0.0,5.82,0.0
2018-01-13 23:30:00+00:00,0.0,5.39,0.0
2018-01-14 00:00:00+00:00,0.0,4.93,0.0
2018-01-14 00:30:00+00:00,0.0,4.51,0.0
2018-01-14 01:00:00+00:00,0.0,4.67,0.0
2018-01-14 01:30:00+00:00,0.0,4.49,0.0
2018-01-14 02:00:00+00:00,0.0,3.57,0.0
2018-01-14 02:30:00+00:00,0.0,2.94,0.0
2018-01-14 03:00:00+00:00,0.0,3.01,0.0
2018-01-14 03:30:00+00:00,0.0,3.15,0.0
